year,date,cardinal_direction_seq,classification_seq,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,public_holiday,school_holiday
2012,21/11/2012,Southbound,Heavy Vehicles,8,,3,2,6,17,48,48,56,71,79,91,89,79,75,72,68,51,34,17,10,6,6,7,0,0
2012,21/11/2012,Northbound,Light Vehicles,75,44,32,41,85,377,1415,2160,2401,1654,1019,944,892,928,993,1186,1255,1352,1309,792,512,503,317,179,0,0
2012,21/11/2012,Northbound,All Vehicles,79,49,37,51,93,414,1505,2250,2514,1733,1111,1015,950,994,1051,1243,1294,1383,1334,811,529,506,322,185,0,0
2012,21/11/2012,Southbound,All Vehicles,163,73,56,52,105,328,831,1310,1330,1189,1198,1241,1315,1307,1475,1879,2161,2411,2338,1220,877,741,565,363,0,0
2012,22/11/2012,Southbound,Light Vehicles,190,102,67,73,87,272,690,1231,1325,1122,1075,1142,1184,1221,1455,1887,2049,2363,2101,1216,826,787,610,375,0,0
2012,22/11/2012,Northbound,Heavy Vehicles,5,2,9,5,9,24,103,93,89,74,90,57,69,55,64,60,37,18,26,16,12,2,7,3,0,0
2012,22/11/2012,Southbound,Heavy Vehicles,6,4,1,2,7,12,54,63,59,47,86,89,66,82,70,78,77,38,42,14,10,8,5,5,0,0
2012,22/11/2012,Northbound,Light Vehicles,88,33,40,38,81,373,1326,2291,2289,1658,1044,952,957,880,984,1192,1243,1330,1187,700,562,463,378,204,0,0
2012,22/11/2012,Southbound,All Vehicles,196,106,68,75,94,284,744,1294,1384,1169,1161,1231,1250,1303,1525,1965,2126,2401,2143,1230,836,795,615,380,0,0
2012,22/11/2012,Northbound,All Vehicles,93,35,49,43,90,397,1429,2384,2378,1732,1134,1009,1026,935,1048,1252,1280,1348,1213,716,574,465,385,207,0,0
2012,23/11/2012,Southbound,Light Vehicles,219,131,83,60,94,278,760,1158,1326,1151,1172,1273,1345,1257,1525,1869,2096,2356,2137,1235,727,637,734,548,0,0
2012,23/11/2012,Northbound,Heavy Vehicles,8,3,8,9,7,26,81,117,84,84,90,70,65,70,61,52,53,31,22,12,8,8,6,5,0,0
2012,23/11/2012,Southbound,Heavy Vehicles,3,2,,7,3,8,60,48,48,58,86,76,65,82,73,69,69,58,36,18,13,6,7,6,0,0
2012,23/11/2012,Northbound,Light Vehicles,109,53,35,36,80,403,1380,2197,2264,1582,1073,1028,1042,1061,1028,1215,1309,1392,1127,821,531,435,445,367,0,0
2012,23/11/2012,Southbound,All Vehicles,222,133,83,67,97,286,820,1206,1374,1209,1258,1349,1410,1339,1598,1938,2165,2414,2173,1253,740,643,741,554,0,0
2012,23/11/2012,Northbound,All Vehicles,117,56,43,45,87,429,1461,2314,2348,1666,1163,1098,1107,1131,1089,1267,1362,1423,1149,833,539,443,451,372,0,0
2012,24/11/2012,Southbound,Light Vehicles,358,171,132,101,84,243,443,676,973,1174,1405,1508,1451,1563,1479,1403,1438,1562,1352,945,563,578,685,644,0,0
2012,24/11/2012,Northbound,Light Vehicles,207,101,60,41,51,188,593,722,983,1175,1314,1372,1372,1336,1204,1094,1128,1185,947,638,441,442,496,494,0,0
2012,24/11/2012,Southbound,Heavy Vehicles,2,3,3,4,8,7,13,29,32,32,34,39,34,30,29,20,35,17,15,16,9,5,6,5,0,0
2012,24/11/2012,Northbound,Heavy Vehicles,2,4,2,4,8,12,32,40,38,17,22,26,31,28,27,21,21,14,22,8,7,3,8,4,0,0
2012,24/11/2012,Southbound,All Vehicles,360,174,135,105,92,250,456,705,1005,1206,1439,1547,1485,1593,1508,1423,1473,1579,1367,961,572,583,691,649,0,0
2012,24/11/2012,Northbound,All Vehicles,209,105,62,45,59,200,625,762,1021,1192,1336,1398,1403,1364,1231,1115,1149,1199,969,646,448,445,504,498,0,0
2012,25/11/2012,Southbound,Heavy Vehicles,6,,4,1,3,3,5,5,7,13,11,18,9,17,7,14,12,5,19,13,6,7,6,2,0,0
2012,25/11/2012,Northbound,Heavy Vehicles,2,4,2,5,6,2,8,11,14,11,13,13,16,9,10,13,9,8,19,9,8,,4,2,0,0
2012,25/11/2012,Southbound,Light Vehicles,396,187,144,85,74,121,227,341,569,894,1045,1220,1282,1255,1232,1363,1362,1405,1480,1106,713,627,525,230,0,0
2012,25/11/2012,Northbound,Light Vehicles,332,139,68,46,47,109,212,300,497,948,1155,1208,1259,1077,962,957,982,997,979,815,506,388,292,167,0,0
2012,25/11/2012,Southbound,All Vehicles,402,187,148,86,77,124,232,346,576,907,1056,1238,1291,1272,1239,1377,1374,1410,1499,1119,719,634,531,232,0,0
2012,25/11/2012,Northbound,All Vehicles,334,143,70,51,53,111,220,311,511,959,1168,1221,1275,1086,972,970,991,1005,998,824,514,388,296,169,0,0
2012,26/11/2012,Northbound,Light Vehicles,71,42,35,35,93,377,1325,2206,2287,1571,942,927,877,904,960,1102,1164,1308,1114,735,421,406,252,104,0,0
2012,26/11/2012,Southbound,Light Vehicles,141,62,50,50,83,293,726,1254,1362,1036,1034,1118,1103,1106,1334,1870,2017,2319,2239,1097,737,630,487,253,0,0
2012,26/11/2012,Southbound,Heavy Vehicles,2,3,4,2,4,14,43,44,54,54,74,74,79,65,66,81,62,38,35,16,13,11,2,4,0,0
2012,26/11/2012,Northbound,Heavy Vehicles,,1,6,5,12,27,85,87,79,80,87,63,56,56,53,51,43,22,27,17,7,3,5,4,0,0
2012,26/11/2012,Northbound,All Vehicles,71,43,41,40,105,404,1410,2293,2366,1651,1029,990,933,960,1013,1153,1207,1330,1141,752,428,409,257,108,0,0
2012,26/11/2012,Southbound,All Vehicles,143,65,54,52,87,307,769,1298,1416,1090,1108,1192,1182,1171,1400,1951,2079,2357,2274,1113,750,641,489,257,0,0
2012,27/11/2012,Northbound,Heavy Vehicles,,4,4,5,13,32,82,101,93,84,76,69,69,61,55,56,42,26,24,14,12,9,,4,0,0
2012,27/11/2012,Northbound,Light Vehicles,52,34,33,32,92,415,1355,2330,2224,1679,1052,937,945,967,947,1252,1211,1302,1163,779,550,463,322,154,0,0
2012,27/11/2012,Southbound,Heavy Vehicles,4,2,1,2,6,14,41,38,53,69,60,59,78,74,71,83,60,56,28,15,6,5,5,4,0,0
2012,27/11/2012,Southbound,Light Vehicles,130,71,66,47,73,291,775,1266,1281,1122,1142,1118,1209,1208,1329,1863,2077,2357,2157,1133,747,643,613,292,0,0
2012,27/11/2012,Northbound,All Vehicles,52,38,37,37,105,447,1437,2431,2317,1763,1128,1006,1014,1028,1002,1308,1253,1328,1187,793,562,472,322,158,0,0
2012,27/11/2012,Southbound,All Vehicles,134,73,67,49,79,305,816,1304,1334,1191,1202,1177,1287,1282,1400,1946,2137,2413,2185,1148,753,648,618,296,0,0
2012,28/11/2012,Southbound,Heavy Vehicles,1,,2,2,4,16,43,41,56,57,61,88,74,59,82,91,67,50,36,19,6,8,8,3,0,0
2012,28/11/2012,Northbound,Heavy Vehicles,,1,7,5,6,24,82,88,73,86,70,67,64,53,64,60,39,30,29,19,11,9,3,1,0,0
2012,28/11/2012,Southbound,Light Vehicles,174,59,53,50,94,295,775,1199,1358,1092,1080,1207,1195,1197,1467,1765,2162,2458,2204,1129,782,733,600,311,0,0
2012,28/11/2012,Northbound,Light Vehicles,59,38,28,41,83,387,1368,2178,2256,1852,1037,942,931,918,1071,1194,1166,1440,1251,697,531,443,349,143,0,0
2012,28/11/2012,Southbound,All Vehicles,175,59,55,52,98,311,818,1240,1414,1149,1141,1295,1269,1256,1549,1856,2229,2508,2240,1148,788,741,608,314,0,0
2012,28/11/2012,Northbound,All Vehicles,59,39,35,46,89,411,1450,2266,2329,1938,1107,1009,995,971,1135,1254,1205,1470,1280,716,542,452,352,144,0,0
2012,29/11/2012,Southbound,Light Vehicles,203,109,56,59,94,288,716,1203,1351,1142,1151,1120,1213,1225,1358,1854,2079,2330,2143,1282,889,821,644,370,0,0
2012,29/11/2012,Northbound,Heavy Vehicles,7,3,5,2,10,28,92,93,81,104,76,73,67,48,55,63,38,33,21,19,14,9,2,5,0,0
2012,29/11/2012,Southbound,Heavy Vehicles,1,6,4,3,7,12,46,52,69,62,63,64,78,83,81,88,68,39,43,15,13,7,7,6,0,0
2012,29/11/2012,Northbound,Light Vehicles,72,25,39,37,92,394,1361,1887,2481,1690,1059,962,1004,950,1074,1187,1254,1401,1310,814,593,463,400,202,0,0
2012,29/11/2012,Southbound,All Vehicles,204,115,60,62,101,300,762,1255,1420,1204,1214,1184,1291,1308,1439,1942,2147,2369,2186,1297,902,828,651,376,0,0
2012,29/11/2012,Northbound,All Vehicles,79,28,44,39,102,422,1453,1980,2562,1794,1135,1035,1071,998,1129,1250,1292,1434,1331,833,607,472,402,207,0,0
2012,30/11/2012,Southbound,Heavy Vehicles,7,3,4,4,5,9,53,38,56,72,78,90,68,81,68,78,73,51,46,20,15,7,6,5,0,0
2012,30/11/2012,Northbound,Light Vehicles,104,47,39,37,88,388,1326,2109,2201,1638,1150,1080,1086,1015,1084,1313,1246,1375,1141,829,509,462,446,380,0,0
2012,30/11/2012,Northbound,Heavy Vehicles,7,4,11,5,14,31,78,97,96,81,91,68,64,52,60,56,39,31,20,14,8,6,7,4,0,0
2012,30/11/2012,Southbound,Light Vehicles,235,135,88,68,103,316,756,1202,1326,1284,1160,1154,1267,1239,1521,1848,2055,2320,1956,1255,750,618,650,584,0,0
2012,30/11/2012,Southbound,All Vehicles,242,138,92,72,108,325,809,1240,1382,1356,1238,1244,1335,1320,1589,1926,2128,2371,2002,1275,765,625,656,589,0,0
2012,30/11/2012,Northbound,All Vehicles,111,51,50,42,102,419,1404,2206,2297,1719,1241,1148,1150,1067,1144,1369,1285,1406,1161,843,517,468,453,384,0,0
2012,1/12/2012,Southbound,Light Vehicles,178,104,77,49,51,106,222,341,425,583,664,687,746,742,686,722,743,758,734,549,362,346,372,380,0,0
2012,1/12/2012,Northbound,Heavy Vehicles,2,1,4,,4,8,19,16,16,13,18,11,17,12,8,7,9,4,5,4,2,1,2,,0,0
2012,1/12/2012,Northbound,Light Vehicles,120,39,19,21,24,72,201,341,487,571,583,667,640,618,298,259,281,203,257,143,58,77,87,197,0,0
2012,1/12/2012,Southbound,Heavy Vehicles,1,3,,4,2,4,9,8,18,25,15,18,15,14,13,13,16,6,8,5,3,5,4,2,0,0
2012,1/12/2012,Southbound,All Vehicles,179,107,77,53,53,110,231,349,443,608,679,705,761,756,699,735,759,764,742,554,365,351,376,382,0,0
2012,1/12/2012,Northbound,All Vehicles,122,40,23,21,28,80,220,357,503,584,601,678,657,630,306,266,290,207,262,147,60,78,89,197,0,0
2012,2/12/2012,Northbound,Light Vehicles,296,157,73,39,48,86,236,303,487,899,998,1103,1162,971,1087,1000,1050,933,733,619,435,389,247,127,0,0
2012,2/12/2012,Northbound,Heavy Vehicles,2,1,2,2,3,6,9,12,11,7,10,11,14,11,11,7,11,5,6,8,5,3,2,3,0,0
2012,2/12/2012,Southbound,Heavy Vehicles,3,3,4,1,2,2,3,4,5,13,16,12,15,13,10,14,13,10,7,8,4,3,6,6,0,0
2012,2/12/2012,Southbound,Light Vehicles,395,232,166,102,95,115,212,410,547,899,989,1181,1298,1251,1259,1317,1396,1398,1150,734,613,558,470,229,0,0
2012,2/12/2012,Northbound,All Vehicles,298,158,75,41,51,92,245,315,498,906,1008,1114,1176,982,1098,1007,1061,938,739,627,440,392,249,130,0,0
2012,2/12/2012,Southbound,All Vehicles,398,235,170,103,97,117,215,414,552,912,1005,1193,1313,1264,1269,1331,1409,1408,1157,742,617,561,476,235,0,0
2012,3/12/2012,Southbound,Heavy Vehicles,,2,4,3,3,14,35,43,53,48,60,86,68,76,63,68,61,40,29,13,13,8,8,7,0,0
2012,3/12/2012,Northbound,Heavy Vehicles,3,1,8,6,14,26,64,76,73,76,65,77,49,43,51,46,39,21,23,11,5,5,3,5,0,0
2012,3/12/2012,Southbound,Light Vehicles,136,73,48,31,78,246,736,1215,1328,1111,1018,1088,1088,1143,1295,1609,2008,2319,2033,1153,752,577,496,312,0,0
2012,3/12/2012,Northbound,Light Vehicles,76,23,25,41,82,320,1203,2133,2208,1675,1031,937,882,895,943,1122,1126,1387,1167,677,446,388,254,126,0,0
2012,3/12/2012,Southbound,All Vehicles,136,75,52,34,81,260,771,1258,1381,1159,1078,1174,1156,1219,1358,1677,2069,2359,2062,1166,765,585,504,319,0,0
2012,3/12/2012,Northbound,All Vehicles,79,24,33,47,96,346,1267,2209,2281,1751,1096,1014,931,938,994,1168,1165,1408,1190,688,451,393,257,131,0,0
2012,4/12/2012,Northbound,Heavy Vehicles,3,3,11,2,11,26,90,96,100,68,72,58,55,58,59,55,39,25,22,12,14,8,4,3,0,0
2012,4/12/2012,Southbound,Heavy Vehicles,1,,2,5,,6,24,13,10,19,33,33,23,28,29,29,29,29,10,7,2,8,4,2,0,0
2012,4/12/2012,Northbound,Light Vehicles,55,33,32,33,83,358,1306,2244,2365,1496,1047,977,891,939,962,1148,1223,1396,1140,719,552,472,401,164,0,0
2012,4/12/2012,Southbound,Light Vehicles,88,45,26,37,43,132,357,599,621,549,531,522,583,609,729,900,1119,1152,1122,589,398,368,333,196,0,0
2012,4/12/2012,Northbound,All Vehicles,58,36,43,35,94,384,1396,2340,2465,1564,1119,1035,946,997,1021,1203,1262,1421,1162,731,566,480,405,167,0,0
2012,4/12/2012,Southbound,All Vehicles,89,45,28,42,43,138,381,612,631,568,564,555,606,637,758,929,1148,1181,1132,596,400,376,337,198,0,0
2012,5/12/2012,Northbound,Heavy Vehicles,5,3,5,1,2,16,39,31,33,36,29,30,,29,25,17,21,14,7,4,6,1,3,,0,0
2012,5/12/2012,Northbound,Light Vehicles,40,18,13,24,46,220,723,1192,1215,890,585,544,,527,575,535,667,745,669,400,258,286,201,89,0,0
2012,5/12/2012,Southbound,Light Vehicles,167,94,63,52,82,306,801,1248,1247,1146,1156,1121,,1189,1393,1785,2155,2380,2354,1361,845,812,647,333,0,0
2012,5/12/2012,Southbound,Heavy Vehicles,,4,2,6,5,16,41,46,55,54,74,68,,73,79,81,72,41,38,11,14,9,6,4,0,0
2012,5/12/2012,Northbound,All Vehicles,45,21,18,25,48,236,762,1223,1248,926,614,574,,556,600,552,688,759,676,404,264,287,204,89,0,0
2012,5/12/2012,Southbound,All Vehicles,167,98,65,58,87,322,842,1294,1302,1200,1230,1189,,1262,1472,1866,2227,2421,2392,1372,859,821,653,337,0,0
2012,6/12/2012,Northbound,Heavy Vehicles,8,2,5,6,10,33,86,98,90,88,80,96,93,94,59,51,33,35,29,13,8,10,4,6,0,0
2012,6/12/2012,Northbound,Light Vehicles,88,32,39,40,88,376,1385,2219,2338,1645,1170,1058,1067,994,1109,1180,1256,1428,1365,745,553,481,440,233,0,0
2012,6/12/2012,Southbound,Light Vehicles,209,99,81,64,93,310,823,1201,1263,1223,1193,1220,1279,1336,1439,1793,2112,2325,2128,1339,1151,948,789,397,0,0
2012,6/12/2012,Southbound,Heavy Vehicles,2,1,2,1,5,21,54,37,58,62,87,89,98,74,79,81,71,64,52,18,16,13,7,5,0,0
2012,6/12/2012,Northbound,All Vehicles,96,34,44,46,98,409,1471,2317,2428,1733,1250,1154,1160,1088,1168,1231,1289,1463,1394,758,561,491,444,239,0,0
2012,6/12/2012,Southbound,All Vehicles,211,100,83,65,98,331,877,1238,1321,1285,1280,1309,1377,1410,1518,1874,2183,2389,2180,1357,1167,961,796,402,0,0
2012,7/12/2012,Southbound,Heavy Vehicles,6,3,2,4,5,16,46,49,49,64,85,90,80,93,94,63,68,46,41,18,13,12,12,4,0,0
2012,7/12/2012,Northbound,Heavy Vehicles,15,4,3,4,13,26,84,108,95,97,89,68,79,69,41,44,41,31,17,12,10,7,7,5,0,0
2012,7/12/2012,Southbound,Light Vehicles,229,148,101,60,97,286,756,1152,1263,1150,1225,1274,1265,1397,1543,1663,1985,2352,1953,1128,710,674,676,629,0,0
2012,7/12/2012,Northbound,Light Vehicles,124,52,37,37,89,380,1295,1972,2334,1505,1160,1021,973,1047,1051,1301,1344,1276,1181,734,520,489,482,396,0,0
2012,7/12/2012,Southbound,All Vehicles,235,151,103,64,102,302,802,1201,1312,1214,1310,1364,1345,1490,1637,1726,2053,2398,1994,1146,723,686,688,633,0,0
2012,7/12/2012,Northbound,All Vehicles,139,56,40,41,102,406,1379,2080,2429,1602,1249,1089,1052,1116,1092,1345,1385,1307,1198,746,530,496,489,401,0,0
2012,8/12/2012,Northbound,Light Vehicles,229,94,61,37,71,144,531,674,880,1124,1209,1234,1287,1136,1206,1128,1177,1113,993,735,419,433,521,511,0,0
2012,8/12/2012,Southbound,Light Vehicles,339,194,131,103,92,194,323,588,850,1108,1268,1357,1629,1517,1438,1414,1436,1490,1364,947,638,624,694,637,0,0
2012,8/12/2012,Southbound,Heavy Vehicles,3,,3,6,9,5,20,32,27,30,34,31,37,30,35,37,27,20,22,13,3,10,1,6,0,0
2012,8/12/2012,Northbound,Heavy Vehicles,9,1,6,1,9,12,33,36,39,25,39,31,25,28,30,12,21,15,14,10,5,3,1,5,0,0
2012,8/12/2012,Northbound,All Vehicles,238,95,67,38,80,156,564,710,919,1149,1248,1265,1312,1164,1236,1140,1198,1128,1007,745,424,436,522,516,0,0
2012,8/12/2012,Southbound,All Vehicles,342,194,134,109,101,199,343,620,877,1138,1302,1388,1666,1547,1473,1451,1463,1510,1386,960,641,634,695,643,0,0
2012,9/12/2012,Southbound,Heavy Vehicles,2,3,1,,2,2,1,7,10,14,13,12,20,9,9,17,13,11,10,7,4,3,,3,0,0
2012,9/12/2012,Northbound,Light Vehicles,276,136,52,42,51,119,240,337,596,962,1058,1085,1196,1080,969,1033,1009,960,704,513,407,380,303,140,0,0
2012,9/12/2012,Northbound,Heavy Vehicles,2,,1,5,7,4,6,7,12,12,13,8,9,12,12,8,10,15,11,8,4,6,3,4,0,0
2012,9/12/2012,Southbound,Light Vehicles,365,232,148,77,99,134,237,383,581,938,1108,1299,1404,1203,1194,1316,1332,1363,960,727,625,593,463,273,0,0
2012,9/12/2012,Southbound,All Vehicles,367,235,149,77,101,136,238,390,591,952,1121,1311,1424,1212,1203,1333,1345,1374,970,734,629,596,463,276,0,0
2012,9/12/2012,Northbound,All Vehicles,278,136,53,47,58,123,246,344,608,974,1071,1093,1205,1092,981,1041,1019,975,715,521,411,386,306,144,0,0
2012,10/12/2012,Southbound,Light Vehicles,125,63,50,40,71,275,704,1166,1268,1130,1136,1079,1167,1179,1345,1781,2037,2294,2036,1006,695,604,500,267,0,0
2012,10/12/2012,Northbound,Light Vehicles,67,25,25,31,86,362,1227,2067,2269,1544,992,889,969,935,947,1100,1108,1367,1111,678,446,385,257,130,0,0
2012,10/12/2012,Northbound,Heavy Vehicles,1,2,4,5,14,27,69,93,79,86,77,62,55,51,61,57,47,21,28,11,6,7,10,3,0,0
2012,10/12/2012,Southbound,Heavy Vehicles,2,5,7,2,4,13,47,50,58,45,63,84,75,63,102,83,66,45,28,12,11,15,8,4,0,0
2012,10/12/2012,Southbound,All Vehicles,127,68,57,42,75,288,751,1216,1326,1175,1199,1163,1242,1242,1447,1864,2103,2339,2064,1018,706,619,508,271,0,0
2012,10/12/2012,Northbound,All Vehicles,68,27,29,36,100,389,1296,2160,2348,1630,1069,951,1024,986,1008,1157,1155,1388,1139,689,452,392,267,133,0,0
2012,11/12/2012,Northbound,Heavy Vehicles,6,4,6,2,8,9,40,34,31,28,29,30,29,27,15,16,16,6,9,2,8,3,,,0,0
2012,11/12/2012,Northbound,Light Vehicles,48,22,23,28,59,218,735,1166,1172,840,507,501,504,469,487,552,594,704,627,377,289,170,164,79,0,0
2012,11/12/2012,Southbound,Heavy Vehicles,3,2,4,4,7,11,43,47,43,70,67,78,95,82,79,81,73,43,29,20,13,4,5,2,0,0
2012,11/12/2012,Southbound,Light Vehicles,148,69,60,51,75,277,772,1222,1262,1153,1067,1136,1253,1224,1414,1813,2034,2288,2133,1104,740,732,603,325,0,0
2012,11/12/2012,Northbound,All Vehicles,54,26,29,30,67,227,775,1200,1203,868,536,531,533,496,502,568,610,710,636,379,297,173,164,79,0,0
2012,11/12/2012,Southbound,All Vehicles,151,71,64,55,82,288,815,1269,1305,1223,1134,1214,1348,1306,1493,1894,2107,2331,2162,1124,753,736,608,327,0,0
2012,12/12/2012,Northbound,Light Vehicles,38,19,17,20,48,197,696,1152,1174,812,574,530,506,510,531,595,601,687,603,418,324,260,231,117,0,0
2012,12/12/2012,Southbound,Heavy Vehicles,,,,6,2,8,28,24,21,25,41,41,53,42,30,39,31,21,12,8,10,1,1,1,0,0
2012,12/12/2012,Southbound,Light Vehicles,39,12,16,29,51,143,354,574,625,573,612,785,809,689,757,896,1103,1244,1120,644,499,168,157,84,0,0
2012,12/12/2012,Northbound,Heavy Vehicles,2,2,3,,6,14,42,42,27,40,34,28,14,21,24,21,15,6,12,8,5,4,3,2,0,0
2012,12/12/2012,Northbound,All Vehicles,40,21,20,20,54,211,738,1194,1201,852,608,558,520,531,555,616,616,693,615,426,329,264,234,119,0,0
2012,12/12/2012,Southbound,All Vehicles,39,12,16,35,53,151,382,598,646,598,653,826,862,731,787,935,1134,1265,1132,652,509,169,158,85,0,0
2012,13/12/2012,Southbound,Light Vehicles,206,117,80,56,86,291,750,1145,1334,1173,1118,1194,1311,1317,1457,1890,2080,1990,1874,1187,861,858,776,431,0,0
2012,13/12/2012,Southbound,Heavy Vehicles,2,2,1,2,14,17,47,46,61,60,76,77,85,79,93,77,75,46,58,20,10,11,8,5,0,0
2012,13/12/2012,Northbound,Heavy Vehicles,1,1,5,2,9,34,94,92,87,93,79,77,78,75,62,58,39,31,27,18,10,5,5,2,0,0
2012,13/12/2012,Northbound,Light Vehicles,84,39,36,40,84,362,1325,2154,2238,1659,1168,1069,1071,1035,1071,1206,1239,1401,1266,782,527,510,456,249,0,0
2012,13/12/2012,Southbound,All Vehicles,208,119,81,58,100,308,797,1191,1395,1233,1194,1271,1396,1396,1550,1967,2155,2036,1932,1207,871,869,784,436,0,0
2012,13/12/2012,Northbound,All Vehicles,85,40,41,42,93,396,1419,2246,2325,1752,1247,1146,1149,1110,1133,1264,1278,1432,1293,800,537,515,461,251,0,0
2012,14/12/2012,Northbound,Light Vehicles,54,21,21,14,36,157,584,921,980,613,292,296,283,284,363,603,649,657,463,336,125,23,36,29,0,0
2012,14/12/2012,Southbound,Light Vehicles,223,135,104,61,103,276,741,1116,1269,1189,1146,1277,1375,1282,1552,1827,2001,2264,1961,1204,740,669,759,579,0,0
2012,14/12/2012,Northbound,Heavy Vehicles,6,1,4,6,3,25,39,61,54,39,24,39,37,30,25,41,29,19,18,7,6,,1,,0,0
2012,14/12/2012,Southbound,Heavy Vehicles,3,2,6,3,7,20,37,49,66,70,69,74,70,82,92,78,65,51,31,18,12,5,9,8,0,0
2012,14/12/2012,Northbound,All Vehicles,60,22,25,20,39,182,623,982,1034,652,316,335,320,314,388,644,678,676,481,343,131,23,37,29,0,0
2012,14/12/2012,Southbound,All Vehicles,226,137,110,64,110,296,778,1165,1335,1259,1215,1351,1445,1364,1644,1905,2066,2315,1992,1222,752,674,768,587,0,0
2012,15/12/2012,Northbound,Heavy Vehicles,1,3,6,6,9,10,35,46,36,47,41,32,40,30,16,9,15,12,14,9,5,,2,3,0,0
2012,15/12/2012,Southbound,Light Vehicles,335,208,142,97,109,200,378,590,818,1123,1220,1409,1468,1422,1443,1510,1475,1412,1459,1027,628,591,748,552,0,0
2012,15/12/2012,Northbound,Light Vehicles,249,115,68,43,61,181,545,722,917,1183,1357,1317,1207,1132,1112,1019,1131,1181,1022,748,438,419,547,478,0,0
2012,15/12/2012,Southbound,Heavy Vehicles,3,7,1,3,11,8,19,27,35,36,49,40,33,39,26,28,24,17,15,13,5,4,2,6,0,0
2012,15/12/2012,Northbound,All Vehicles,250,118,74,49,70,191,580,768,953,1230,1398,1349,1247,1162,1128,1028,1146,1193,1036,757,443,419,549,481,0,0
2012,15/12/2012,Southbound,All Vehicles,338,215,143,100,120,208,397,617,853,1159,1269,1449,1501,1461,1469,1538,1499,1429,1474,1040,633,595,750,558,0,0
2012,16/12/2012,Northbound,Light Vehicles,129,63,33,18,17,46,100,172,275,436,508,576,419,207,169,208,217,193,303,244,230,208,144,74,0,0
2012,16/12/2012,Southbound,Light Vehicles,410,222,144,108,73,144,236,355,612,932,989,1262,1321,1257,1190,1329,1338,1486,1247,853,620,622,545,280,0,0
2012,16/12/2012,Southbound,Heavy Vehicles,3,2,2,1,2,3,,8,10,13,19,11,15,9,16,12,14,11,12,7,10,9,6,4,0,0
2012,16/12/2012,Northbound,Heavy Vehicles,,2,,1,4,2,2,9,4,5,9,3,7,3,2,5,4,2,3,4,3,1,1,3,0,0
2012,16/12/2012,Northbound,All Vehicles,129,65,33,19,21,48,102,181,279,441,517,579,426,210,171,213,221,195,306,248,233,209,145,77,0,0
2012,16/12/2012,Southbound,All Vehicles,413,224,146,109,75,147,236,363,622,945,1008,1273,1336,1266,1206,1341,1352,1497,1259,860,630,631,551,284,0,0
2012,17/12/2012,Northbound,Light Vehicles,77,34,23,29,77,351,1229,2052,2137,1582,1073,1028,962,955,1021,1152,1135,1231,1157,674,459,466,338,139,0,0
2012,17/12/2012,Southbound,Light Vehicles,166,64,63,39,84,275,737,1165,1265,1209,1108,1134,1238,1206,1366,1683,1984,2306,2116,1097,678,651,560,312,0,0
2012,17/12/2012,Northbound,Heavy Vehicles,3,5,5,8,7,32,82,90,71,74,80,61,73,50,57,57,29,33,22,16,5,11,6,1,0,0
2012,17/12/2012,Southbound,Heavy Vehicles,1,,3,4,9,10,46,43,46,71,60,64,70,62,56,80,62,45,35,17,8,12,4,1,0,0
2012,17/12/2012,Northbound,All Vehicles,80,39,28,37,84,383,1311,2142,2208,1656,1153,1089,1035,1005,1078,1209,1164,1264,1179,690,464,477,344,140,0,0
2012,17/12/2012,Southbound,All Vehicles,167,64,66,43,93,285,783,1208,1311,1280,1168,1198,1308,1268,1422,1763,2046,2351,2151,1114,686,663,564,313,0,0
2012,18/12/2012,Northbound,Light Vehicles,74,29,15,19,42,215,707,1115,1147,837,540,516,462,515,505,605,625,655,596,410,292,447,371,198,0,0
2012,18/12/2012,Northbound,Heavy Vehicles,2,1,6,,4,9,36,46,29,33,26,28,17,16,15,16,13,5,6,5,3,8,4,7,0,0
2012,18/12/2012,Southbound,Light Vehicles,59,21,21,19,44,167,395,565,607,512,428,468,464,462,588,705,998,1120,1010,585,312,297,243,144,0,0
2012,18/12/2012,Southbound,Heavy Vehicles,1,,1,,1,5,24,22,42,33,33,38,35,34,36,39,40,30,23,11,5,7,2,2,0,0
2012,18/12/2012,Northbound,All Vehicles,76,30,21,19,46,224,743,1161,1176,870,566,544,479,531,520,621,638,660,602,415,295,455,375,205,0,0
2012,18/12/2012,Southbound,All Vehicles,60,21,22,19,45,172,419,587,649,545,461,506,499,496,624,744,1038,1150,1033,596,317,304,245,146,0,0
2012,19/12/2012,Southbound,Light Vehicles,67,37,31,27,42,160,404,566,636,491,470,448,506,476,522,786,961,1108,1023,571,350,338,292,150,0,0
